date,menu_item,units_sold,revenue,price_per_unit,is_holiday,day_of_week,day_name,month,week_of_year,is_weekend
2023-09-05,Masala Dosa,123,11143.18,90,False,1,Tuesday,9,36,False
2023-09-06,Masala Dosa,95,8696.31,90,False,2,Wednesday,9,36,False
2023-09-07,Masala Dosa,98,8776.75,90,False,3,Thursday,9,36,False
2023-09-08,Masala Dosa,169,15162.75,90,False,4,Friday,9,36,False
2023-09-09,Masala Dosa,178,15850.45,90,False,5,Saturday,9,36,True
2023-09-10,Masala Dosa,152,13957.21,90,False,6,Sunday,9,36,True
2023-09-11,Masala Dosa,94,8667.05,90,False,0,Monday,9,37,False
2023-09-12,Masala Dosa,124,11160.49,90,False,1,Tuesday,9,37,False
2023-09-13,Masala Dosa,118,10844.92,90,False,2,Wednesday,9,37,False
2023-09-14,Masala Dosa,127,11578.2,90,False,3,Thursday,9,37,False
2023-09-15,Masala Dosa,175,15966.31,90,False,4,Friday,9,37,False
2023-09-16,Masala Dosa,197,18158.61,90,False,5,Saturday,9,37,True
2023-09-17,Masala Dosa,146,12761.75,90,False,6,Sunday,9,37,True
2023-09-18,Masala Dosa,101,9103.77,90,False,0,Monday,9,38,False
2023-09-19,Masala Dosa,127,11377.85,90,False,1,Tuesday,9,38,False
2023-09-20,Masala Dosa,104,9373.5,90,False,2,Wednesday,9,38,False
2023-09-21,Masala Dosa,117,10665.15,90,False,3,Thursday,9,38,False
2023-09-22,Masala Dosa,168,14711.78,90,False,4,Friday,9,38,False
2023-09-23,Masala Dosa,179,16370.48,90,False,5,Saturday,9,38,True
2023-09-24,Masala Dosa,121,11117.88,90,False,6,Sunday,9,38,True
2023-09-25,Masala Dosa,94,8331.31,90,False,0,Monday,9,39,False
2023-09-26,Masala Dosa,105,9244.59,90,False,1,Tuesday,9,39,False
2023-09-27,Masala Dosa,131,11647.13,90,False,2,Wednesday,9,39,False
2023-09-28,Masala Dosa,100,8744.23,90,False,3,Thursday,9,39,False
2023-09-29,Masala Dosa,171,15346.6,90,False,4,Friday,9,39,False
2023-09-30,Masala Dosa,197,17489.05,90,False,5,Saturday,9,39,True
2023-10-01,Masala Dosa,159,14436.17,90,False,6,Sunday,10,39,True
2023-10-02,Masala Dosa,187,17072.15,90,True,0,Monday,10,40,False
2023-10-03,Masala Dosa,150,13445.14,90,False,1,Tuesday,10,40,False
2023-10-04,Masala Dosa,140,12662.41,90,False,2,Wednesday,10,40,False
2023-10-05,Masala Dosa,130,11649.34,90,False,3,Thursday,10,40,False
2023-10-06,Masala Dosa,180,16260.9,90,False,4,Friday,10,40,False
2023-10-07,Masala Dosa,218,19934.64,90,False,5,Saturday,10,40,True
2023-10-08,Masala Dosa,197,18211.98,90,False,6,Sunday,10,40,True
2023-10-09,Masala Dosa,139,12436.37,90,False,0,Monday,10,41,False
2023-10-10,Masala Dosa,125,11418.74,90,False,1,Tuesday,10,41,False
2023-10-11,Masala Dosa,124,11475.58,90,False,2,Wednesday,10,41,False
2023-10-12,Masala Dosa,139,12203.01,90,False,3,Thursday,10,41,False
2023-10-13,Masala Dosa,195,17480.58,90,False,4,Friday,10,41,False
2023-10-14,Masala Dosa,235,21314.98,90,False,5,Saturday,10,41,True
2023-10-15,Masala Dosa,193,17787.88,90,False,6,Sunday,10,41,True
2023-10-16,Masala Dosa,153,13462.13,90,False,0,Monday,10,42,False
2023-10-17,Masala Dosa,142,12821.28,90,False,1,Tuesday,10,42,False
2023-10-18,Masala Dosa,136,11927.9,90,False,2,Wednesday,10,42,False
2023-10-19,Masala Dosa,156,14146.01,90,False,3,Thursday,10,42,False
2023-10-20,Masala Dosa,189,17377.14,90,False,4,Friday,10,42,False
2023-10-21,Masala Dosa,203,18241.41,90,False,5,Saturday,10,42,True
2023-10-22,Masala Dosa,166,15084.59,90,False,6,Sunday,10,42,True
2023-10-23,Masala Dosa,152,13984.67,90,False,0,Monday,10,43,False
2023-10-24,Masala Dosa,218,19916.51,90,True,1,Tuesday,10,43,False
2023-10-25,Masala Dosa,125,11539.63,90,False,2,Wednesday,10,43,False
2023-10-26,Masala Dosa,112,9882.1,90,False,3,Thursday,10,43,False
2023-10-27,Masala Dosa,208,19239.25,90,False,4,Friday,10,43,False
2023-10-28,Masala Dosa,226,20370.76,90,False,5,Saturday,10,43,True
2023-10-29,Masala Dosa,193,17078.06,90,False,6,Sunday,10,43,True
2023-10-30,Masala Dosa,133,12299.97,90,False,0,Monday,10,44,False
2023-10-31,Masala Dosa,129,11660.06,90,False,1,Tuesday,10,44,False
2023-11-01,Masala Dosa,157,14507.37,90,False,2,Wednesday,11,44,False
2023-11-02,Masala Dosa,123,10991.87,90,False,3,Thursday,11,44,False
2023-11-03,Masala Dosa,244,22011.15,90,False,4,Friday,11,44,False
2023-11-04,Masala Dosa,196,18044.36,90,False,5,Saturday,11,44,True
2023-11-05,Masala Dosa,178,15673.19,90,False,6,Sunday,11,44,True
2023-11-06,Masala Dosa,112,10327.3,90,False,0,Monday,11,45,False
2023-11-07,Masala Dosa,126,11123.3,90,False,1,Tuesday,11,45,False
2023-11-08,Masala Dosa,129,11392.8,90,False,2,Wednesday,11,45,False
2023-11-09,Masala Dosa,139,12851.03,90,False,3,Thursday,11,45,False
2023-11-10,Masala Dosa,173,15528.82,90,False,4,Friday,11,45,False
2023-11-11,Masala Dosa,187,16570.79,90,False,5,Saturday,11,45,True
2023-11-12,Masala Dosa,318,29151.43,90,True,6,Sunday,11,45,True
2023-11-13,Masala Dosa,147,13410.51,90,False,0,Monday,11,46,False
2023-11-14,Masala Dosa,114,10556.75,90,False,1,Tuesday,11,46,False
2023-11-15,Masala Dosa,123,11154.0,90,False,2,Wednesday,11,46,False
2023-11-16,Masala Dosa,141,12527.98,90,False,3,Thursday,11,46,False
2023-11-17,Masala Dosa,215,19898.59,90,False,4,Friday,11,46,False
2023-11-18,Masala Dosa,194,17178.29,90,False,5,Saturday,11,46,True
2023-11-19,Masala Dosa,171,15568.92,90,False,6,Sunday,11,46,True
2023-11-20,Masala Dosa,117,10614.66,90,False,0,Monday,11,47,False
2023-11-21,Masala Dosa,136,12428.41,90,False,1,Tuesday,11,47,False
2023-11-22,Masala Dosa,144,12949.43,90,False,2,Wednesday,11,47,False
2023-11-23,Masala Dosa,116,10230.41,90,False,3,Thursday,11,47,False
2023-11-24,Masala Dosa,168,15192.22,90,False,4,Friday,11,47,False
2023-11-25,Masala Dosa,261,23421.05,90,False,5,Saturday,11,47,True
2023-11-26,Masala Dosa,179,16256.28,90,False,6,Sunday,11,47,True
2023-11-27,Masala Dosa,150,13242.95,90,False,0,Monday,11,48,False
2023-11-28,Masala Dosa,139,12440.84,90,False,1,Tuesday,11,48,False
2023-11-29,Masala Dosa,138,12640.05,90,False,2,Wednesday,11,48,False
2023-11-30,Masala Dosa,138,12492.54,90,False,3,Thursday,11,48,False
2023-12-01,Masala Dosa,175,15687.34,90,False,4,Friday,12,48,False
2023-12-02,Masala Dosa,200,17678.66,90,False,5,Saturday,12,48,True
2023-12-03,Masala Dosa,203,18727.09,90,False,6,Sunday,12,48,True
2023-12-04,Masala Dosa,159,14171.71,90,False,0,Monday,12,49,False
2023-12-05,Masala Dosa,132,11647.18,90,False,1,Tuesday,12,49,False
2023-12-06,Masala Dosa,143,12558.77,90,False,2,Wednesday,12,49,False
2023-12-07,Masala Dosa,130,11395.89,90,False,3,Thursday,12,49,False
2023-12-08,Masala Dosa,236,21077.39,90,False,4,Friday,12,49,False
2023-12-09,Masala Dosa,214,19426.83,90,False,5,Saturday,12,49,True
2023-12-10,Masala Dosa,186,16817.68,90,False,6,Sunday,12,49,True
2023-12-11,Masala Dosa,161,14230.66,90,False,0,Monday,12,50,False
2023-12-12,Masala Dosa,138,12424.64,90,False,1,Tuesday,12,50,False
2023-12-13,Masala Dosa,121,11119.89,90,False,2,Wednesday,12,50,False
2023-12-14,Masala Dosa,129,11439.63,90,False,3,Thursday,12,50,False
2023-12-15,Masala Dosa,205,18532.97,90,False,4,Friday,12,50,False
2023-12-16,Masala Dosa,251,22551.19,90,False,5,Saturday,12,50,True
2023-12-17,Masala Dosa,184,16191.19,90,False,6,Sunday,12,50,True
2023-12-18,Masala Dosa,148,13220.07,90,False,0,Monday,12,51,False
2023-12-19,Masala Dosa,137,12167.68,90,False,1,Tuesday,12,51,False
2023-12-20,Masala Dosa,145,13133.08,90,False,2,Wednesday,12,51,False
2023-12-21,Masala Dosa,143,12567.41,90,False,3,Thursday,12,51,False
2023-12-22,Masala Dosa,201,17947.4,90,False,4,Friday,12,51,False
2023-12-23,Masala Dosa,218,19720.32,90,False,5,Saturday,12,51,True
2023-12-24,Masala Dosa,175,15791.36,90,False,6,Sunday,12,51,True
2023-12-25,Masala Dosa,174,15266.1,90,True,0,Monday,12,52,False
2023-12-26,Masala Dosa,156,13665.54,90,False,1,Tuesday,12,52,False
2023-12-27,Masala Dosa,137,12019.21,90,False,2,Wednesday,12,52,False
2023-12-28,Masala Dosa,135,12231.8,90,False,3,Thursday,12,52,False
2023-12-29,Masala Dosa,199,17604.75,90,False,4,Friday,12,52,False
2023-12-30,Masala Dosa,228,20876.89,90,False,5,Saturday,12,52,True
2023-12-31,Masala Dosa,193,17278.06,90,False,6,Sunday,12,52,True
2024-01-01,Masala Dosa,119,10392.38,90,False,0,Monday,1,1,False
2024-01-02,Masala Dosa,130,11973.86,90,False,1,Tuesday,1,1,False
2024-01-03,Masala Dosa,127,11504.9,90,False,2,Wednesday,1,1,False
2024-01-04,Masala Dosa,114,10318.43,90,False,3,Thursday,1,1,False
2024-01-05,Masala Dosa,162,14872.6,90,False,4,Friday,1,1,False
2024-01-06,Masala Dosa,202,18586.81,90,False,5,Saturday,1,1,True
2024-01-07,Masala Dosa,181,16224.59,90,False,6,Sunday,1,1,True
2024-01-08,Masala Dosa,117,10339.26,90,False,0,Monday,1,2,False
2024-01-09,Masala Dosa,119,10588.58,90,False,1,Tuesday,1,2,False
2024-01-10,Masala Dosa,129,11735.5,90,False,2,Wednesday,1,2,False
2024-01-11,Masala Dosa,126,11151.81,90,False,3,Thursday,1,2,False
2024-01-12,Masala Dosa,175,16089.02,90,False,4,Friday,1,2,False
2024-01-13,Masala Dosa,211,18779.27,90,False,5,Saturday,1,2,True
2024-01-14,Masala Dosa,169,15076.67,90,False,6,Sunday,1,2,True
2024-01-15,Masala Dosa,133,12083.11,90,False,0,Monday,1,3,False
2024-01-16,Masala Dosa,106,9795.61,90,False,1,Tuesday,1,3,False
2024-01-17,Masala Dosa,118,10898.79,90,False,2,Wednesday,1,3,False
2024-01-18,Masala Dosa,149,13465.79,90,False,3,Thursday,1,3,False
2024-01-19,Masala Dosa,198,17606.04,90,False,4,Friday,1,3,False
2024-01-20,Masala Dosa,182,15930.87,90,False,5,Saturday,1,3,True
2024-01-21,Masala Dosa,196,18009.61,90,False,6,Sunday,1,3,True
2024-01-22,Masala Dosa,148,13207.67,90,False,0,Monday,1,4,False
2024-01-23,Masala Dosa,146,13166.04,90,False,1,Tuesday,1,4,False
2024-01-24,Masala Dosa,103,9166.98,90,False,2,Wednesday,1,4,False
2024-01-25,Masala Dosa,130,11823.59,90,False,3,Thursday,1,4,False
2024-01-26,Masala Dosa,322,29780.29,90,True,4,Friday,1,4,False
2024-01-27,Masala Dosa,196,18096.45,90,False,5,Saturday,1,4,True
2024-01-28,Masala Dosa,181,16488.2,90,False,6,Sunday,1,4,True
2024-01-29,Masala Dosa,92,8313.02,90,False,0,Monday,1,5,False
2024-01-30,Masala Dosa,106,9729.54,90,False,1,Tuesday,1,5,False
2024-01-31,Masala Dosa,117,10811.27,90,False,2,Wednesday,1,5,False
2024-02-01,Masala Dosa,119,10982.56,90,False,3,Thursday,2,5,False
2024-02-02,Masala Dosa,195,17773.65,90,False,4,Friday,2,5,False
2024-02-03,Masala Dosa,180,15753.15,90,False,5,Saturday,2,5,True
2024-02-04,Masala Dosa,151,13836.49,90,False,6,Sunday,2,5,True
2024-02-05,Masala Dosa,115,10411.71,90,False,0,Monday,2,6,False
2024-02-06,Masala Dosa,129,11323.68,90,False,1,Tuesday,2,6,False
2024-02-07,Masala Dosa,138,12072.29,90,False,2,Wednesday,2,6,False
2024-02-08,Masala Dosa,99,8927.29,90,False,3,Thursday,2,6,False
2024-02-09,Masala Dosa,148,13214.72,90,False,4,Friday,2,6,False
2024-02-10,Masala Dosa,125,11097.34,90,False,5,Saturday,2,6,True
2024-02-11,Masala Dosa,159,14735.99,90,False,6,Sunday,2,6,True
2024-02-12,Masala Dosa,122,10908.87,90,False,0,Monday,2,7,False
2024-02-13,Masala Dosa,134,12024.1,90,False,1,Tuesday,2,7,False
2024-02-14,Masala Dosa,123,10946.8,90,False,2,Wednesday,2,7,False
2024-02-15,Masala Dosa,105,9581.17,90,False,3,Thursday,2,7,False
2024-02-16,Masala Dosa,193,17226.36,90,False,4,Friday,2,7,False
2024-02-17,Masala Dosa,181,16572.79,90,False,5,Saturday,2,7,True
2024-02-18,Masala Dosa,163,14414.29,90,False,6,Sunday,2,7,True
2024-02-19,Masala Dosa,114,10302.79,90,False,0,Monday,2,8,False
2024-02-20,Masala Dosa,150,13450.84,90,False,1,Tuesday,2,8,False
2024-02-21,Masala Dosa,118,10537.84,90,False,2,Wednesday,2,8,False
2024-02-22,Masala Dosa,117,10466.28,90,False,3,Thursday,2,8,False
2024-02-23,Masala Dosa,191,17474.31,90,False,4,Friday,2,8,False
2024-02-24,Masala Dosa,173,15254.45,90,False,5,Saturday,2,8,True
2024-02-25,Masala Dosa,180,16382.91,90,False,6,Sunday,2,8,True
2024-02-26,Masala Dosa,129,11503.25,90,False,0,Monday,2,9,False
2024-02-27,Masala Dosa,152,13287.91,90,False,1,Tuesday,2,9,False
2024-02-28,Masala Dosa,127,11299.59,90,False,2,Wednesday,2,9,False
2024-02-29,Masala Dosa,118,10723.69,90,False,3,Thursday,2,9,False
2024-03-01,Masala Dosa,209,19105.47,90,False,4,Friday,3,9,False
2024-03-02,Masala Dosa,181,15861.59,90,False,5,Saturday,3,9,True
2024-03-03,Masala Dosa,162,14749.24,90,False,6,Sunday,3,9,True
2024-03-04,Masala Dosa,141,12766.31,90,False,0,Monday,3,10,False
2024-03-05,Masala Dosa,163,15101.47,90,False,1,Tuesday,3,10,False
2024-03-06,Masala Dosa,127,11281.45,90,False,2,Wednesday,3,10,False
2024-03-07,Masala Dosa,129,11694.73,90,False,3,Thursday,3,10,False
2024-03-08,Masala Dosa,167,15332.32,90,False,4,Friday,3,10,False
2024-03-09,Masala Dosa,210,19189.55,90,False,5,Saturday,3,10,True
2024-03-10,Masala Dosa,165,15096.49,90,False,6,Sunday,3,10,True
2024-03-11,Masala Dosa,103,9387.02,90,False,0,Monday,3,11,False
2024-03-12,Masala Dosa,120,11018.11,90,False,1,Tuesday,3,11,False
2024-03-13,Masala Dosa,112,10044.49,90,False,2,Wednesday,3,11,False
2024-03-14,Masala Dosa,131,11977.35,90,False,3,Thursday,3,11,False
2024-03-15,Masala Dosa,238,21989.05,90,False,4,Friday,3,11,False
2024-03-16,Masala Dosa,174,15938.1,90,False,5,Saturday,3,11,True
2024-03-17,Masala Dosa,147,13238.11,90,False,6,Sunday,3,11,True
2024-03-18,Masala Dosa,140,12571.65,90,False,0,Monday,3,12,False
2024-03-19,Masala Dosa,116,10393.56,90,False,1,Tuesday,3,12,False
2024-03-20,Masala Dosa,124,11142.84,90,False,2,Wednesday,3,12,False
2024-03-21,Masala Dosa,123,11214.71,90,False,3,Thursday,3,12,False
2024-03-22,Masala Dosa,243,21644.97,90,False,4,Friday,3,12,False
2024-03-23,Masala Dosa,213,18910.79,90,False,5,Saturday,3,12,True
2024-03-24,Masala Dosa,154,13953.4,90,False,6,Sunday,3,12,True
2024-03-25,Masala Dosa,209,19298.32,90,True,0,Monday,3,13,False
2024-03-26,Masala Dosa,121,10622.08,90,False,1,Tuesday,3,13,False
2024-03-27,Masala Dosa,119,10569.69,90,False,2,Wednesday,3,13,False
2024-03-28,Masala Dosa,128,11700.64,90,False,3,Thursday,3,13,False
2024-03-29,Masala Dosa,176,16265.1,90,False,4,Friday,3,13,False
2024-03-30,Masala Dosa,192,17494.74,90,False,5,Saturday,3,13,True
2024-03-31,Masala Dosa,189,16542.91,90,False,6,Sunday,3,13,True
2024-04-01,Masala Dosa,118,10385.41,90,False,0,Monday,4,14,False
2024-04-02,Masala Dosa,113,10199.58,90,False,1,Tuesday,4,14,False
2024-04-03,Masala Dosa,107,9370.64,90,False,2,Wednesday,4,14,False
2024-04-04,Masala Dosa,129,11337.04,90,False,3,Thursday,4,14,False
2024-04-05,Masala Dosa,198,18302.83,90,False,4,Friday,4,14,False
2024-04-06,Masala Dosa,204,18201.57,90,False,5,Saturday,4,14,True
2024-04-07,Masala Dosa,216,19532.23,90,False,6,Sunday,4,14,True
2024-04-08,Masala Dosa,112,10045.28,90,False,0,Monday,4,15,False
2024-04-09,Masala Dosa,126,11018.6,90,False,1,Tuesday,4,15,False
2024-04-10,Masala Dosa,134,11817.36,90,False,2,Wednesday,4,15,False
2024-04-11,Masala Dosa,132,11650.64,90,False,3,Thursday,4,15,False
2024-04-12,Masala Dosa,188,16801.29,90,False,4,Friday,4,15,False
2024-04-13,Masala Dosa,201,18580.17,90,False,5,Saturday,4,15,True
2024-04-14,Masala Dosa,247,21568.93,90,True,6,Sunday,4,15,True
2024-04-15,Masala Dosa,134,12276.55,90,False,0,Monday,4,16,False
2024-04-16,Masala Dosa,113,10224.78,90,False,1,Tuesday,4,16,False
2024-04-17,Masala Dosa,137,12521.21,90,False,2,Wednesday,4,16,False
2024-04-18,Masala Dosa,115,10648.94,90,False,3,Thursday,4,16,False
2024-04-19,Masala Dosa,226,20868.39,90,False,4,Friday,4,16,False
2024-04-20,Masala Dosa,205,18394.79,90,False,5,Saturday,4,16,True
2024-04-21,Masala Dosa,173,15315.71,90,False,6,Sunday,4,16,True
2024-04-22,Masala Dosa,125,11377.32,90,False,0,Monday,4,17,False
2024-04-23,Masala Dosa,136,11905.4,90,False,1,Tuesday,4,17,False
2024-04-24,Masala Dosa,144,12703.23,90,False,2,Wednesday,4,17,False
2024-04-25,Masala Dosa,134,12268.3,90,False,3,Thursday,4,17,False
2024-04-26,Masala Dosa,176,15883.23,90,False,4,Friday,4,17,False
2024-04-27,Masala Dosa,198,18227.58,90,False,5,Saturday,4,17,True
2024-04-28,Masala Dosa,157,14198.76,90,False,6,Sunday,4,17,True
2024-04-29,Masala Dosa,131,11520.93,90,False,0,Monday,4,18,False
2024-04-30,Masala Dosa,117,10407.04,90,False,1,Tuesday,4,18,False
2024-05-01,Masala Dosa,99,9047.85,90,False,2,Wednesday,5,18,False
2024-05-02,Masala Dosa,115,10266.19,90,False,3,Thursday,5,18,False
2024-05-03,Masala Dosa,146,12751.92,90,False,4,Friday,5,18,False
2024-05-04,Masala Dosa,146,13111.94,90,False,5,Saturday,5,18,True
2024-05-05,Masala Dosa,139,12506.88,90,False,6,Sunday,5,18,True
2024-05-06,Masala Dosa,110,9926.73,90,False,0,Monday,5,19,False
2024-05-07,Masala Dosa,100,8991.48,90,False,1,Tuesday,5,19,False
2024-05-08,Masala Dosa,112,10298.8,90,False,2,Wednesday,5,19,False
2024-05-09,Masala Dosa,95,8306.31,90,False,3,Thursday,5,19,False
2024-05-10,Masala Dosa,160,14233.38,90,False,4,Friday,5,19,False
2024-05-11,Masala Dosa,164,14527.71,90,False,5,Saturday,5,19,True
2024-05-12,Masala Dosa,138,12071.34,90,False,6,Sunday,5,19,True
2024-05-13,Masala Dosa,86,7606.42,90,False,0,Monday,5,20,False
2024-05-14,Masala Dosa,113,9976.36,90,False,1,Tuesday,5,20,False
2024-05-15,Masala Dosa,101,8988.82,90,False,2,Wednesday,5,20,False
2024-05-16,Masala Dosa,118,10668.91,90,False,3,Thursday,5,20,False
2024-05-17,Masala Dosa,117,10431.08,90,False,4,Friday,5,20,False
2024-05-18,Masala Dosa,166,14755.05,90,False,5,Saturday,5,20,True
2024-05-19,Masala Dosa,136,12273.8,90,False,6,Sunday,5,20,True
2024-05-20,Masala Dosa,82,7601.11,90,False,0,Monday,5,21,False
2024-05-21,Masala Dosa,97,8822.31,90,False,1,Tuesday,5,21,False
2024-05-22,Masala Dosa,94,8376.36,90,False,2,Wednesday,5,21,False
2024-05-23,Masala Dosa,85,7812.86,90,False,3,Thursday,5,21,False
2024-05-24,Masala Dosa,138,12152.52,90,False,4,Friday,5,21,False
2024-05-25,Masala Dosa,190,17290.69,90,False,5,Saturday,5,21,True
2024-05-26,Masala Dosa,117,10692.04,90,False,6,Sunday,5,21,True
2024-05-27,Masala Dosa,92,8307.58,90,False,0,Monday,5,22,False
2024-05-28,Masala Dosa,110,10108.75,90,False,1,Tuesday,5,22,False
2024-05-29,Masala Dosa,101,9141.32,90,False,2,Wednesday,5,22,False
2024-05-30,Masala Dosa,112,10068.68,90,False,3,Thursday,5,22,False
2024-05-31,Masala Dosa,147,13237.31,90,False,4,Friday,5,22,False
2024-06-01,Masala Dosa,180,16374.11,90,False,5,Saturday,6,22,True
2024-06-02,Masala Dosa,143,13148.71,90,False,6,Sunday,6,22,True
2024-06-03,Masala Dosa,98,8689.66,90,False,0,Monday,6,23,False
2024-06-04,Masala Dosa,117,10724.82,90,False,1,Tuesday,6,23,False
2024-06-05,Masala Dosa,81,7401.26,90,False,2,Wednesday,6,23,False
2024-06-06,Masala Dosa,95,8338.15,90,False,3,Thursday,6,23,False
2024-06-07,Masala Dosa,159,14668.4,90,False,4,Friday,6,23,False
2024-06-08,Masala Dosa,155,13622.71,90,False,5,Saturday,6,23,True
2024-06-09,Masala Dosa,145,13178.23,90,False,6,Sunday,6,23,True
2024-06-10,Masala Dosa,101,9245.13,90,False,0,Monday,6,24,False
2024-06-11,Masala Dosa,101,8977.82,90,False,1,Tuesday,6,24,False
2024-06-12,Masala Dosa,121,10899.79,90,False,2,Wednesday,6,24,False
2024-06-13,Masala Dosa,80,7345.36,90,False,3,Thursday,6,24,False
2024-06-14,Masala Dosa,199,17778.41,90,False,4,Friday,6,24,False
2024-06-15,Masala Dosa,169,14971.8,90,False,5,Saturday,6,24,True
2024-06-16,Masala Dosa,134,11716.29,90,False,6,Sunday,6,24,True
2024-06-17,Masala Dosa,105,9321.89,90,False,0,Monday,6,25,False
2024-06-18,Masala Dosa,77,6770.15,90,False,1,Tuesday,6,25,False
2024-06-19,Masala Dosa,79,7075.18,90,False,2,Wednesday,6,25,False
2024-06-20,Masala Dosa,116,10575.1,90,False,3,Thursday,6,25,False
2024-06-21,Masala Dosa,180,16320.16,90,False,4,Friday,6,25,False
2024-06-22,Masala Dosa,132,12226.55,90,False,5,Saturday,6,25,True
2024-06-23,Masala Dosa,128,11243.64,90,False,6,Sunday,6,25,True
2024-06-24,Masala Dosa,103,9001.1,90,False,0,Monday,6,26,False
2024-06-25,Masala Dosa,99,8736.25,90,False,1,Tuesday,6,26,False
2024-06-26,Masala Dosa,112,10352.33,90,False,2,Wednesday,6,26,False
2024-06-27,Masala Dosa,116,10752.33,90,False,3,Thursday,6,26,False
2024-06-28,Masala Dosa,161,14734.95,90,False,4,Friday,6,26,False
2024-06-29,Masala Dosa,158,13811.46,90,False,5,Saturday,6,26,True
2024-06-30,Masala Dosa,130,11512.55,90,False,6,Sunday,6,26,True
2024-07-01,Masala Dosa,113,10241.32,90,False,0,Monday,7,27,False
2024-07-02,Masala Dosa,105,9259.62,90,False,1,Tuesday,7,27,False
2024-07-03,Masala Dosa,106,9671.23,90,False,2,Wednesday,7,27,False
2024-07-04,Masala Dosa,116,10301.94,90,False,3,Thursday,7,27,False
2024-07-05,Masala Dosa,189,16841.46,90,False,4,Friday,7,27,False
2024-07-06,Masala Dosa,195,17972.66,90,False,5,Saturday,7,27,True
2024-07-07,Masala Dosa,127,11324.1,90,False,6,Sunday,7,27,True
2024-07-08,Masala Dosa,112,10351.85,90,False,0,Monday,7,28,False
2024-07-09,Masala Dosa,139,12222.87,90,False,1,Tuesday,7,28,False
2024-07-10,Masala Dosa,124,10963.24,90,False,2,Wednesday,7,28,False
2024-07-11,Masala Dosa,100,8898.16,90,False,3,Thursday,7,28,False
2024-07-12,Masala Dosa,188,16913.34,90,False,4,Friday,7,28,False
2024-07-13,Masala Dosa,167,15251.06,90,False,5,Saturday,7,28,True
2024-07-14,Masala Dosa,134,12212.06,90,False,6,Sunday,7,28,True
2024-07-15,Masala Dosa,85,7745.74,90,False,0,Monday,7,29,False
2024-07-16,Masala Dosa,111,10118.3,90,False,1,Tuesday,7,29,False
2024-07-17,Masala Dosa,94,8706.15,90,False,2,Wednesday,7,29,False
2024-07-18,Masala Dosa,115,10042.97,90,False,3,Thursday,7,29,False
2024-07-19,Masala Dosa,159,14617.37,90,False,4,Friday,7,29,False
2024-07-20,Masala Dosa,168,15028.64,90,False,5,Saturday,7,29,True
2024-07-21,Masala Dosa,189,16613.8,90,False,6,Sunday,7,29,True
2024-07-22,Masala Dosa,117,10486.86,90,False,0,Monday,7,30,False
2024-07-23,Masala Dosa,115,10176.88,90,False,1,Tuesday,7,30,False
2024-07-24,Masala Dosa,123,10822.53,90,False,2,Wednesday,7,30,False
2024-07-25,Masala Dosa,114,10297.93,90,False,3,Thursday,7,30,False
2024-07-26,Masala Dosa,212,19270.65,90,False,4,Friday,7,30,False
2024-07-27,Masala Dosa,179,16246.84,90,False,5,Saturday,7,30,True
2024-07-28,Masala Dosa,176,16307.59,90,False,6,Sunday,7,30,True
2024-07-29,Masala Dosa,108,9706.47,90,False,0,Monday,7,31,False
2024-07-30,Masala Dosa,112,9884.73,90,False,1,Tuesday,7,31,False
2024-07-31,Masala Dosa,116,10159.21,90,False,2,Wednesday,7,31,False
2024-08-01,Masala Dosa,96,8881.31,90,False,3,Thursday,8,31,False
2024-08-02,Masala Dosa,182,16395.28,90,False,4,Friday,8,31,False
2024-08-03,Masala Dosa,168,15352.81,90,False,5,Saturday,8,31,True
2024-08-04,Masala Dosa,151,13826.39,90,False,6,Sunday,8,31,True
2024-08-05,Masala Dosa,142,12657.09,90,False,0,Monday,8,32,False
2024-08-06,Masala Dosa,123,11270.06,90,False,1,Tuesday,8,32,False
2024-08-07,Masala Dosa,128,11542.95,90,False,2,Wednesday,8,32,False
2024-08-08,Masala Dosa,109,9617.33,90,False,3,Thursday,8,32,False
2024-08-09,Masala Dosa,168,15470.85,90,False,4,Friday,8,32,False
2024-08-10,Masala Dosa,193,17863.51,90,False,5,Saturday,8,32,True
2024-08-11,Masala Dosa,173,15925.7,90,False,6,Sunday,8,32,True
2024-08-12,Masala Dosa,128,11421.02,90,False,0,Monday,8,33,False
2024-08-13,Masala Dosa,120,11066.08,90,False,1,Tuesday,8,33,False
2024-08-14,Masala Dosa,112,10158.43,90,False,2,Wednesday,8,33,False
2024-08-15,Masala Dosa,196,17771.69,90,True,3,Thursday,8,33,False
2024-08-16,Masala Dosa,202,18327.16,90,False,4,Friday,8,33,False
2024-08-17,Masala Dosa,217,19198.01,90,False,5,Saturday,8,33,True
2024-08-18,Masala Dosa,131,11608.79,90,False,6,Sunday,8,33,True
2024-08-19,Masala Dosa,118,10554.98,90,False,0,Monday,8,34,False
2024-08-20,Masala Dosa,116,10337.87,90,False,1,Tuesday,8,34,False
2024-08-21,Masala Dosa,98,9029.41,90,False,2,Wednesday,8,34,False
2024-08-22,Masala Dosa,110,10019.83,90,False,3,Thursday,8,34,False
2024-08-23,Masala Dosa,228,20492.76,90,False,4,Friday,8,34,False
2024-08-24,Masala Dosa,169,14939.1,90,False,5,Saturday,8,34,True
2024-08-25,Masala Dosa,188,17416.62,90,False,6,Sunday,8,34,True
2024-08-26,Masala Dosa,145,13302.93,90,False,0,Monday,8,35,False
